repo,query_type,api_type,trial,response_time_ms,response_size_bytes
microsoft/terminal,medium,rest,1,1493.699,100204
microsoft/terminal,medium,graphql,2,697.275,6197
microsoft/terminal,medium,rest,2,1661.1,100204
microsoft/terminal,medium,graphql,3,682.4,6197
microsoft/terminal,medium,rest,3,1436.037,100204
microsoft/terminal,medium,graphql,4,728.288,6197
microsoft/terminal,medium,rest,4,1359.734,100204
microsoft/terminal,medium,graphql,5,702.86,6197
microsoft/terminal,medium,rest,5,1258.623,100204
microsoft/terminal,complex,graphql,1,1468.77,71695
microsoft/terminal,complex,rest,1,11463.622,220557
microsoft/terminal,complex,graphql,2,1436.727,71695
microsoft/terminal,complex,rest,2,11596.964,220557
microsoft/terminal,complex,graphql,3,1124.171,71695
microsoft/terminal,complex,rest,3,11149.295,220557
microsoft/terminal,complex,graphql,4,1148.569,71695
microsoft/terminal,complex,rest,4,11495.096,220557
microsoft/terminal,complex,graphql,5,1377.03,71695
microsoft/terminal,complex,rest,5,10830.595,220557
react/create-react-app,simple,graphql,1,853.164,456
react/create-react-app,simple,rest,1,506.308,6511
react/create-react-app,simple,graphql,2,778.35,456
react/create-react-app,simple,rest,2,512.445,6511
react/create-react-app,simple,graphql,3,785.849,456
react/create-react-app,simple,rest,3,506.475,6511
react/create-react-app,simple,graphql,4,871.614,456
react/create-react-app,simple,rest,4,528.968,6511
react/create-react-app,simple,graphql,5,773.025,456
react/create-react-app,simple,rest,5,505.647,6511
react/create-react-app,medium,graphql,1,632.352,4362
react/create-react-app,medium,rest,1,1231.004,107398
react/create-react-app,medium,graphql,2,606.877,4362
react/create-react-app,medium,rest,2,1173.165,107398
react/create-react-app,medium,graphql,3,633.622,4362
react/create-react-app,medium,rest,3,1302.844,107398
react/create-react-app,medium,graphql,4,752.603,4362
react/create-react-app,medium,rest,4,1186.737,107398
react/create-react-app,medium,graphql,5,664.047,4362
react/create-react-app,medium,rest,5,1407.887,107398
react/create-react-app,complex,graphql,1,1367.799,14117
react/create-react-app,complex,rest,1,9442.523,160506
react/create-react-app,complex,graphql,2,1590.384,14117
react/create-react-app,complex,rest,2,9561.775,160506
react/create-react-app,complex,graphql,3,830.167,14117
react/create-react-app,complex,rest,3,10056.845,160506
react/create-react-app,complex,graphql,4,1549.701,14117
react/create-react-app,complex,rest,4,9260.219,160506
react/create-react-app,complex,graphql,5,824.468,14117
react/create-react-app,complex,rest,5,9535.679,160506
browser-use/browser-use,simple,graphql,1,777.929,484
browser-use/browser-use,simple,rest,1,509.95,6699
browser-use/browser-use,simple,graphql,2,781.716,484
browser-use/browser-use,simple,rest,2,489.768,6699
browser-use/browser-use,simple,graphql,3,821.816,484
browser-use/browser-use,simple,rest,3,508.819,6699
browser-use/browser-use,simple,graphql,4,788.122,484
browser-use/browser-use,simple,rest,4,744.208,6699
browser-use/browser-use,simple,graphql,5,665.171,484
browser-use/browser-use,simple,rest,5,486.032,6699
browser-use/browser-use,medium,graphql,1,673.254,5192
browser-use/browser-use,medium,rest,1,1240.829,112329
browser-use/browser-use,medium,graphql,2,665.622,5192
browser-use/browser-use,medium,rest,2,1317.696,112329
browser-use/browser-use,medium,graphql,3,636.004,5192
browser-use/browser-use,medium,rest,3,1378.812,112329
browser-use/browser-use,medium,graphql,4,640.918,5192
browser-use/browser-use,medium,rest,4,1241.504,112329
browser-use/browser-use,medium,graphql,5,637.773,5192
browser-use/browser-use,medium,rest,5,1203.935,112329
browser-use/browser-use,complex,graphql,1,1039.498,18834
browser-use/browser-use,complex,rest,1,10689.85,332767
browser-use/browser-use,complex,graphql,2,1273.47,18834
browser-use/browser-use,complex,rest,2,10653.217,332767
browser-use/browser-use,complex,graphql,3,1187.602,18834
browser-use/browser-use,complex,rest,3,11069.643,332767
browser-use/browser-use,complex,graphql,4,868.713,18834
browser-use/browser-use,complex,rest,4,10531.703,332767
browser-use/browser-use,complex,graphql,5,881.248,18834
browser-use/browser-use,complex,rest,5,10497.876,332767
pytorch/pytorch,simple,graphql,1,1609.94,468
pytorch/pytorch,simple,rest,1,523.753,6299
pytorch/pytorch,simple,graphql,2,1340.166,468
pytorch/pytorch,simple,rest,2,522.688,6299
pytorch/pytorch,simple,graphql,3,1340.169,468
pytorch/pytorch,simple,rest,3,530.898,6299
pytorch/pytorch,simple,graphql,4,1463.123,468
pytorch/pytorch,simple,rest,4,561.006,6299
pytorch/pytorch,simple,graphql,5,1940.468,468
pytorch/pytorch,simple,rest,5,505.586,6299
pytorch/pytorch,medium,graphql,1,828.909,7293
pytorch/pytorch,medium,rest,1,1224.042,99924
pytorch/pytorch,medium,graphql,2,777.178,7293
pytorch/pytorch,medium,rest,2,1338.283,99924
pytorch/pytorch,medium,graphql,3,818.201,7293
pytorch/pytorch,medium,rest,3,1258.431,100128
pytorch/pytorch,medium,graphql,4,723.016,7293
pytorch/pytorch,medium,rest,4,1289.218,100128
pytorch/pytorch,medium,graphql,5,809.481,7293
pytorch/pytorch,medium,rest,5,1210.253,100128
pytorch/pytorch,complex,graphql,1,1226.103,24801
pytorch/pytorch,complex,rest,1,9443.996,198259
pytorch/pytorch,complex,graphql,2,1078.208,24801
pytorch/pytorch,complex,rest,2,10384.645,198259
pytorch/pytorch,complex,graphql,3,1299.038,24801
pytorch/pytorch,complex,rest,3,9571.277,198259
pytorch/pytorch,complex,graphql,4,1319.525,24801
pytorch/pytorch,complex,rest,4,9708.832,198259
pytorch/pytorch,complex,graphql,5,909.347,24801
pytorch/pytorch,complex,rest,5,9788.818,198259
Anduin2017/HowToCook,simple,graphql,1,540.196,429
Anduin2017/HowToCook,simple,rest,1,461.009,5522
Anduin2017/HowToCook,simple,graphql,2,633.952,429
Anduin2017/HowToCook,simple,rest,2,429.156,5522
Anduin2017/HowToCook,simple,graphql,3,565.118,429
Anduin2017/HowToCook,simple,rest,3,397.12,5522
Anduin2017/HowToCook,simple,graphql,4,630.714,429
Anduin2017/HowToCook,simple,rest,4,416.675,5522
Anduin2017/HowToCook,simple,graphql,5,586.806,429
Anduin2017/HowToCook,simple,rest,5,420.642,5522
Anduin2017/HowToCook,medium,graphql,1,602.079,4508
Anduin2017/HowToCook,medium,rest,1,1136.34,80141
Anduin2017/HowToCook,medium,graphql,2,602.788,4508
Anduin2017/HowToCook,medium,rest,2,1032.575,80141
Anduin2017/HowToCook,medium,graphql,3,756.721,4508
Anduin2017/HowToCook,medium,rest,3,994.972,80141
Anduin2017/HowToCook,medium,graphql,4,601.38,4508
Anduin2017/HowToCook,medium,rest,4,1019.324,80141
Anduin2017/HowToCook,medium,graphql,5,667.778,4508
Anduin2017/HowToCook,medium,rest,5,1026.833,80141
Anduin2017/HowToCook,complex,graphql,1,1199.315,4312
Anduin2017/HowToCook,complex,rest,1,9398.91,184745
Anduin2017/HowToCook,complex,graphql,2,1132.381,4312
Anduin2017/HowToCook,complex,rest,2,9265.238,184745
Anduin2017/HowToCook,complex,graphql,3,1583.874,4312
Anduin2017/HowToCook,complex,rest,3,9464.638,184745
Anduin2017/HowToCook,complex,graphql,4,986.655,4312
Anduin2017/HowToCook,complex,rest,4,9374.461,184745
Anduin2017/HowToCook,complex,graphql,5,757.158,4312
Anduin2017/HowToCook,complex,rest,5,8777.185,184745
neovim/neovim,simple,graphql,1,811.667,439
neovim/neovim,simple,rest,1,474.307,6102
neovim/neovim,simple,graphql,2,755.365,439
neovim/neovim,simple,rest,2,463.134,6102
neovim/neovim,simple,graphql,3,732.091,439
neovim/neovim,simple,rest,3,463.092,6102
neovim/neovim,simple,graphql,4,905.051,439
neovim/neovim,simple,rest,4,454.262,6102
neovim/neovim,simple,graphql,5,624.678,439
neovim/neovim,simple,rest,5,466.654,6102
neovim/neovim,medium,graphql,1,733.929,5367
neovim/neovim,medium,rest,1,1076.509,83837
neovim/neovim,medium,graphql,2,733.645,5367
neovim/neovim,medium,rest,2,1131.316,83837
neovim/neovim,medium,graphql,3,651.174,5367
neovim/neovim,medium,rest,3,1171.758,83837
neovim/neovim,medium,graphql,4,687.628,5367
neovim/neovim,medium,rest,4,1123.989,83837
neovim/neovim,medium,graphql,5,641.054,5367
neovim/neovim,medium,rest,5,1243.899,83837
neovim/neovim,complex,graphql,1,907.087,5678
neovim/neovim,complex,rest,1,9337.53,186075
neovim/neovim,complex,graphql,2,763.621,5678
neovim/neovim,complex,rest,2,9122.001,186075
neovim/neovim,complex,graphql,3,819.632,5678
neovim/neovim,complex,rest,3,9103.473,186075
neovim/neovim,complex,graphql,4,739.077,5678
neovim/neovim,complex,rest,4,9108.863,186075
neovim/neovim,complex,graphql,5,1033.869,5678
neovim/neovim,complex,rest,5,9401.53,186075
angular/angular,simple,graphql,1,1341.858,435
angular/angular,simple,rest,1,508.466,6513
angular/angular,simple,graphql,2,1178.496,435
angular/angular,simple,rest,2,558.77,6513
angular/angular,simple,graphql,3,1551.358,435
angular/angular,simple,rest,3,510.012,6513
angular/angular,simple,graphql,4,1103.878,435
angular/angular,simple,rest,4,529.567,6513
angular/angular,simple,graphql,5,1166.425,435
angular/angular,simple,rest,5,504.758,6513
angular/angular,medium,graphql,1,662.297,5942
angular/angular,medium,rest,1,1611.846,132989
angular/angular,medium,graphql,2,689.71,5942
angular/angular,medium,rest,2,1278.945,132989
angular/angular,medium,graphql,3,699.281,5942
angular/angular,medium,rest,3,1240.216,132989
angular/angular,medium,graphql,4,665.423,5942
angular/angular,medium,rest,4,1164.494,132989
angular/angular,medium,graphql,5,665.289,5942
angular/angular,medium,rest,5,1353.23,132989
angular/angular,complex,graphql,1,1000.607,5735
angular/angular,complex,rest,1,9522.208,206257
angular/angular,complex,graphql,2,1168.427,5735
angular/angular,complex,rest,2,9629.729,206257
angular/angular,complex,graphql,3,1049.563,5735
angular/angular,complex,rest,3,9777.075,206257
angular/angular,complex,graphql,4,870.072,5735
angular/angular,complex,rest,4,9422.153,206257
angular/angular,complex,graphql,5,901.682,5735
angular/angular,complex,rest,5,10277.874,206257
mtdvio/every-programmer-should-know,simple,graphql,1,536.779,497
mtdvio/every-programmer-should-know,simple,rest,1,475.01,7174
mtdvio/every-programmer-should-know,simple,graphql,2,522.636,497
mtdvio/every-programmer-should-know,simple,rest,2,474.705,7174
mtdvio/every-programmer-should-know,simple,graphql,3,646.665,497
mtdvio/every-programmer-should-know,simple,rest,3,451.94,7174
mtdvio/every-programmer-should-know,simple,graphql,4,595.494,497
mtdvio/every-programmer-should-know,simple,rest,4,498.076,7174
mtdvio/every-programmer-should-know,simple,graphql,5,569.272,497
mtdvio/every-programmer-should-know,simple,rest,5,463.691,7174
mtdvio/every-programmer-should-know,medium,graphql,1,629.785,4394
mtdvio/every-programmer-should-know,medium,rest,1,1064.866,76179
mtdvio/every-programmer-should-know,medium,graphql,2,894.945,4394
mtdvio/every-programmer-should-know,medium,rest,2,1258.322,76179
mtdvio/every-programmer-should-know,medium,graphql,3,666.546,4394
mtdvio/every-programmer-should-know,medium,rest,3,1135.687,76179
mtdvio/every-programmer-should-know,medium,graphql,4,628.188,4394
mtdvio/every-programmer-should-know,medium,rest,4,1166.854,76179
mtdvio/every-programmer-should-know,medium,graphql,5,639.892,4394
mtdvio/every-programmer-should-know,medium,rest,5,1125.559,76179
mtdvio/every-programmer-should-know,complex,graphql,1,1090.902,4220
mtdvio/every-programmer-should-know,complex,rest,1,9816.9,190521
mtdvio/every-programmer-should-know,complex,graphql,2,769.655,4220
mtdvio/every-programmer-should-know,complex,rest,2,9913.456,190521
mtdvio/every-programmer-should-know,complex,graphql,3,1211.576,4220
mtdvio/every-programmer-should-know,complex,rest,3,9505.729,190521
mtdvio/every-programmer-should-know,complex,graphql,4,1083.455,4220
mtdvio/every-programmer-should-know,complex,rest,4,9419.626,190521
mtdvio/every-programmer-should-know,complex,graphql,5,774.125,4220
fastapi/fastapi,simple,graphql,1,928.626,475
fastapi/fastapi,simple,rest,1,459.184,6397
fastapi/fastapi,simple,graphql,2,865.873,475
fastapi/fastapi,simple,rest,2,533.839,6397
fastapi/fastapi,simple,graphql,3,931.722,475
fastapi/fastapi,simple,rest,3,687.375,6397
fastapi/fastapi,simple,graphql,4,917.813,475
fastapi/fastapi,simple,rest,4,476.245,6397
fastapi/fastapi,simple,graphql,5,1025.02,475
fastapi/fastapi,simple,rest,5,484.974,6397
fastapi/fastapi,medium,graphql,1,656.249,5180
fastapi/fastapi,medium,rest,1,1294.697,90469
fastapi/fastapi,medium,graphql,2,598.551,5180
fastapi/fastapi,medium,rest,2,1177.46,90469
fastapi/fastapi,medium,graphql,3,554.519,5180
fastapi/fastapi,medium,rest,3,1179.471,90469
fastapi/fastapi,medium,graphql,4,694.166,5180
fastapi/fastapi,medium,rest,4,1236.656,90469
fastapi/fastapi,medium,graphql,5,627.393,5180
fastapi/fastapi,medium,rest,5,1022.939,90469
fastapi/fastapi,complex,graphql,1,951.247,15605
fastapi/fastapi,complex,rest,1,9591.653,174301
fastapi/fastapi,complex,graphql,2,857.541,15605
fastapi/fastapi,complex,rest,2,8775.409,174301
fastapi/fastapi,complex,graphql,3,899.802,15605
fastapi/fastapi,complex,rest,3,9024.522,174301
fastapi/fastapi,complex,graphql,4,741.396,15605
fastapi/fastapi,complex,rest,4,9076.89,174301
fastapi/fastapi,complex,graphql,5,999.43,15605
fastapi/fastapi,complex,rest,5,9263.126,174301
nextlevelbuilder/ui-ux-pro-max-skill,simple,graphql,1,606.331,524
nextlevelbuilder/ui-ux-pro-max-skill,simple,rest,1,508.679,7520
nextlevelbuilder/ui-ux-pro-max-skill,simple,graphql,2,625.027,524
nextlevelbuilder/ui-ux-pro-max-skill,simple,rest,2,463.47,7520
nextlevelbuilder/ui-ux-pro-max-skill,simple,graphql,3,570.041,524
nextlevelbuilder/ui-ux-pro-max-skill,simple,rest,3,469.977,7520
nextlevelbuilder/ui-ux-pro-max-skill,simple,graphql,4,685.488,524
nextlevelbuilder/ui-ux-pro-max-skill,simple,rest,4,475.954,7520
nextlevelbuilder/ui-ux-pro-max-skill,simple,graphql,5,628.258,524
nextlevelbuilder/ui-ux-pro-max-skill,simple,rest,5,499.447,7520
nextlevelbuilder/ui-ux-pro-max-skill,medium,graphql,1,622.858,6159
nextlevelbuilder/ui-ux-pro-max-skill,medium,rest,1,1125.408,130079
nextlevelbuilder/ui-ux-pro-max-skill,medium,graphql,2,722.381,6159
nextlevelbuilder/ui-ux-pro-max-skill,medium,rest,2,1510.114,130079
nextlevelbuilder/ui-ux-pro-max-skill,medium,graphql,3,721.101,6159
nextlevelbuilder/ui-ux-pro-max-skill,medium,rest,3,1282.923,130079
nextlevelbuilder/ui-ux-pro-max-skill,medium,graphql,4,618.357,6159
nextlevelbuilder/ui-ux-pro-max-skill,medium,rest,4,1234.593,130079
nextlevelbuilder/ui-ux-pro-max-skill,medium,graphql,5,804.872,6159
nextlevelbuilder/ui-ux-pro-max-skill,medium,rest,5,1150.461,130079
nextlevelbuilder/ui-ux-pro-max-skill,complex,graphql,1,1295.626,8363
nextlevelbuilder/ui-ux-pro-max-skill,complex,rest,1,10870.342,227129
nextlevelbuilder/ui-ux-pro-max-skill,complex,graphql,2,1331.196,8363
nextlevelbuilder/ui-ux-pro-max-skill,complex,rest,2,10489.807,227129
nextlevelbuilder/ui-ux-pro-max-skill,complex,graphql,3,742.396,8363
nextlevelbuilder/ui-ux-pro-max-skill,complex,rest,3,10952.808,227129
nextlevelbuilder/ui-ux-pro-max-skill,complex,graphql,4,822.338,8363
nextlevelbuilder/ui-ux-pro-max-skill,complex,rest,4,11884.127,227129
nextlevelbuilder/ui-ux-pro-max-skill,complex,graphql,5,873.375,8363
nextlevelbuilder/ui-ux-pro-max-skill,complex,rest,5,10205.929,227129
ant-design/ant-design,simple,graphql,1,1763.951,467
ant-design/ant-design,simple,rest,1,479.629,6617
ant-design/ant-design,simple,graphql,2,1867.434,467
ant-design/ant-design,simple,rest,2,534.902,6617
ant-design/ant-design,simple,graphql,3,1532.872,467
ant-design/ant-design,simple,rest,3,477.012,6617
ant-design/ant-design,simple,graphql,4,1624.73,467
ant-design/ant-design,simple,rest,4,441.005,6617
ant-design/ant-design,simple,graphql,5,1440.47,467
ant-design/ant-design,simple,rest,5,456.53,6617
ant-design/ant-design,medium,graphql,1,856.947,5616
ant-design/ant-design,medium,rest,1,1535.151,140834
ant-design/ant-design,medium,graphql,2,688.023,5616
ant-design/ant-design,medium,rest,2,1403.951,140834
ant-design/ant-design,medium,graphql,3,763.142,5616
ant-design/ant-design,medium,rest,3,1307.912,140834
ant-design/ant-design,medium,graphql,4,707.164,5616
ant-design/ant-design,medium,rest,4,1353.893,140834
ant-design/ant-design,medium,graphql,5,695.907,5616
ant-design/ant-design,medium,rest,5,1444.334,140834
ant-design/ant-design,complex,graphql,1,1142.798,117592
ant-design/ant-design,complex,rest,1,14814.108,481360
ant-design/ant-design,complex,graphql,2,1152.894,117592
ant-design/ant-design,complex,rest,2,12819.99,481360
ant-design/ant-design,complex,graphql,3,927.158,117592
ant-design/ant-design,complex,rest,3,12330.456,481360
ant-design/ant-design,complex,graphql,4,952.732,117592
ant-design/ant-design,complex,rest,4,11909.558,481360
ant-design/ant-design,complex,graphql,5,933.847,117592
ant-design/ant-design,complex,rest,5,12615.001,481360
mui/material-ui,simple,graphql,1,1473.482,503
mui/material-ui,simple,rest,1,472.734,6247
mui/material-ui,simple,graphql,2,1433.147,503
mui/material-ui,simple,rest,2,461.324,6247
mui/material-ui,simple,graphql,3,1458.237,503
mui/material-ui,simple,rest,3,464.32,6247
mui/material-ui,simple,graphql,4,1376.306,503
mui/material-ui,simple,rest,4,517.203,6247
mui/material-ui,simple,graphql,5,1763.979,503
mui/material-ui,simple,rest,5,505.061,6247
mui/material-ui,medium,graphql,1,728.027,6020
mui/material-ui,medium,rest,1,1339.647,190141
mui/material-ui,medium,graphql,2,686.393,6020
mui/material-ui,medium,rest,2,1378.153,190141
mui/material-ui,medium,graphql,3,674.931,6020
mui/material-ui,medium,rest,3,1285.754,190141
mui/material-ui,medium,graphql,4,716.594,6020
mui/material-ui,medium,rest,4,1346.017,190141
mui/material-ui,medium,graphql,5,698.848,6020
mui/material-ui,medium,rest,5,1307.276,190141
mui/material-ui,complex,graphql,1,906.44,15224
mui/material-ui,complex,rest,1,10151.03,229237
mui/material-ui,complex,graphql,2,1215.454,15224
mui/material-ui,complex,rest,2,10427.106,229237
mui/material-ui,complex,graphql,3,983.72,15224
mui/material-ui,complex,rest,3,10083.665,229237
mui/material-ui,complex,graphql,4,1440.313,15224
mui/material-ui,complex,rest,4,10023.514,229237
mui/material-ui,complex,graphql,5,1034.828,15224
mui/material-ui,complex,rest,5,11380.426,229237
rasbt/LLMs-from-scratch,simple,graphql,1,610.17,478
rasbt/LLMs-from-scratch,simple,rest,1,404.025,5793
rasbt/LLMs-from-scratch,simple,graphql,2,613.88,478
rasbt/LLMs-from-scratch,simple,rest,2,490.911,5793
rasbt/LLMs-from-scratch,simple,graphql,3,568.796,478
